tenure_months,monthly_charge,total_charges,support_tickets,late_payments,avg_monthly_usage_gb,contract_type,payment_method,internet_service,has_streaming,has_security_pack,num_products,region,customer_age,is_promo,churn
36,73.46,2693.25,1,0,85.55,mensual,debito,fibra,1,1,3,norte,54,0,0
3,66.23,171.55,1,0,140.88,mensual,efectivo,fibra,1,1,1,norte,75,0,1
24,91.65,2110.27,1,1,74.52,mensual,transferencia,movil,0,1,1,centro,52,0,1
30,67.07,1998.62,1,0,197.72,anual,transferencia,fibra,1,1,1,sur,59,0,0
32,59.52,1855.02,5,1,109.61,mensual,credito,fibra,1,0,3,centro,29,1,0
40,49.92,2033.89,1,0,155.02,mensual,debito,cable,1,1,2,centro,62,0,0
57,77.65,4388.39,1,2,150.99,bianual,credito,fibra,1,0,2,centro,26,1,0
34,87.27,2851.09,2,0,201.1,anual,transferencia,ninguno,1,1,4,sur,40,1,0
61,64.09,4041.19,3,2,98.1,mensual,credito,fibra,1,0,4,norte,36,1,1
39,88.54,3518.27,0,0,125.3,bianual,debito,movil,1,1,1,centro,19,1,0
19,29.54,441.55,3,0,49.93,mensual,transferencia,fibra,1,1,4,sur,58,0,1
17,64.0,1017.24,3,1,125.16,anual,debito,ninguno,0,1,4,sur,25,1,0
24,64.28,1627.9,2,0,177.0,bianual,credito,cable,1,0,1,norte,70,0,0
44,51.91,2183.39,0,2,130.97,anual,credito,ninguno,1,0,4,centro,69,0,0
18,107.91,1921.96,0,2,235.63,mensual,efectivo,cable,0,0,4,oeste,27,1,0
66,63.81,4176.56,3,1,145.99,anual,debito,cable,1,1,2,centro,48,1,0
35,57.66,1931.3,3,0,92.98,mensual,debito,fibra,1,0,3,sur,23,0,0
63,65.47,3997.22,4,0,142.79,mensual,efectivo,fibra,1,1,1,centro,30,1,0
50,28.95,1440.93,2,0,46.83,anual,efectivo,fibra,1,1,3,sur,69,1,0
25,51.32,1171.35,2,0,80.05,mensual,debito,movil,1,0,2,sur,38,0,0
17,82.7,1334.33,2,1,59.15,mensual,transferencia,cable,0,0,2,oeste,39,1,1
54,53.68,3000.65,3,0,120.81,mensual,efectivo,cable,1,1,4,oeste,73,0,0
24,50.08,1115.87,3,2,116.97,mensual,debito,fibra,1,1,4,centro,33,1,0
18,88.57,1649.14,2,0,180.26,mensual,transferencia,fibra,0,0,2,norte,30,0,1
67,89.12,6085.91,2,0,115.05,anual,debito,cable,0,0,1,sur,18,1,0
35,74.31,2588.0,0,2,69.87,anual,transferencia,fibra,0,1,3,norte,66,1,1
4,56.81,288.42,0,0,197.97,anual,debito,fibra,1,0,4,centro,30,0,0
36,60.69,2082.01,1,1,5.0,mensual,transferencia,ninguno,1,0,4,sur,44,1,1
34,50.53,1806.96,2,0,121.92,mensual,transferencia,fibra,1,1,2,sur,20,0,0
63,47.09,3044.08,1,0,130.88,bianual,debito,cable,1,0,3,oeste,49,0,0
52,46.2,2577.0,1,0,119.49,mensual,transferencia,fibra,1,0,1,oeste,60,1,0
14,53.88,894.95,1,2,145.0,mensual,debito,cable,1,1,2,sur,37,0,0
11,46.38,541.91,0,1,125.53,bianual,debito,cable,1,1,3,centro,22,1,0
44,36.85,1952.64,0,2,144.98,mensual,efectivo,cable,1,1,4,oeste,31,0,0
4,68.95,381.85,1,0,89.89,mensual,efectivo,movil,1,1,2,oeste,63,1,1
23,69.22,1744.81,1,0,47.05,mensual,transferencia,fibra,1,0,4,centro,71,1,1
10,95.61,900.77,3,1,117.68,anual,efectivo,fibra,1,1,2,norte,59,1,0
2,52.97,61.69,0,0,68.67,mensual,debito,fibra,0,1,3,centro,74,0,1
67,70.33,4720.79,2,1,83.57,anual,credito,cable,1,1,3,centro,20,0,0
7,70.63,374.13,1,0,178.07,anual,transferencia,fibra,1,0,3,sur,65,0,1
1,60.43,64.97,2,1,197.9,anual,efectivo,cable,1,0,2,oeste,78,0,0
68,78.4,5326.49,3,0,177.14,mensual,credito,fibra,1,1,3,centro,71,1,1
14,78.95,1236.61,0,0,167.87,mensual,debito,cable,1,1,1,oeste,77,1,1
59,70.89,4322.57,2,1,123.0,bianual,transferencia,fibra,0,1,4,norte,49,0,1
3,60.4,195.73,4,0,170.77,bianual,debito,movil,1,0,3,centro,75,0,1
12,58.56,657.99,1,0,137.78,mensual,transferencia,ninguno,1,1,2,centro,44,0,0
8,40.38,537.9,5,0,217.37,mensual,debito,fibra,0,0,2,sur,32,0,1
51,50.49,2392.54,2,0,74.09,anual,credito,movil,1,0,1,oeste,70,0,1
45,53.8,2234.79,0,0,153.63,anual,debito,movil,0,1,1,centro,58,1,0
35,44.77,1624.63,2,0,56.79,bianual,transferencia,fibra,0,1,2,centro,59,0,0
18,72.92,1304.24,3,1,153.92,anual,efectivo,cable,1,0,1,oeste,45,0,0
7,86.54,568.91,1,0,34.04,mensual,credito,fibra,1,1,3,centro,78,1,0
41,48.65,1775.14,1,1,59.32,anual,efectivo,movil,1,0,2,centro,38,0,0
17,70.1,1086.31,0,0,55.87,bianual,credito,movil,1,1,1,norte,55,1,1
43,46.39,2172.13,1,2,132.61,mensual,debito,cable,0,1,3,centro,43,1,0
50,59.51,3132.39,1,2,137.73,mensual,transferencia,cable,0,1,3,sur,38,1,0
62,52.57,3354.21,4,0,242.52,mensual,debito,cable,0,0,2,centro,60,1,1
36,75.83,2631.94,4,1,115.44,mensual,debito,cable,1,0,3,norte,26,0,0
1,52.78,50.0,3,1,158.63,bianual,transferencia,cable,1,1,4,oeste,24,1,0
21,83.21,1699.12,0,0,128.04,mensual,debito,cable,1,0,3,centro,57,1,0
62,60.58,3674.74,0,1,154.44,anual,efectivo,movil,1,0,2,centro,45,1,0
39,53.31,2013.79,1,1,127.18,mensual,credito,cable,0,1,3,centro,26,0,1
45,42.44,1897.69,2,0,174.98,mensual,debito,fibra,1,1,4,norte,75,0,1
33,69.56,2118.4,1,1,67.37,anual,credito,fibra,1,0,3,centro,75,0,1
12,81.11,1115.02,6,1,5.0,mensual,debito,fibra,1,1,2,centro,55,1,1
65,69.92,4528.54,2,0,140.87,anual,transferencia,cable,1,1,1,centro,40,0,0
56,105.3,5836.54,0,0,29.75,mensual,debito,fibra,1,0,3,centro,73,1,1
72,90.74,6344.12,1,1,185.59,anual,transferencia,fibra,1,0,4,sur,30,1,0
62,59.46,3780.45,2,0,92.59,bianual,debito,movil,1,0,3,centro,19,1,1
21,59.28,1119.83,2,1,68.09,mensual,debito,movil,1,0,3,norte,55,0,1
19,73.45,1453.38,0,1,255.03,mensual,credito,cable,1,1,1,norte,52,0,0
18,49.92,792.85,0,0,119.08,bianual,credito,cable,0,0,4,sur,35,1,0
67,85.99,5775.02,3,1,109.49,mensual,credito,cable,1,1,2,centro,60,0,0
41,71.51,2778.02,2,1,157.4,mensual,credito,cable,0,1,4,sur,32,1,0
33,69.62,2277.03,1,1,160.77,bianual,debito,fibra,0,1,3,centro,38,1,0
70,77.37,5406.58,1,1,176.96,mensual,credito,cable,0,0,3,oeste,26,0,0
44,96.01,4243.83,1,0,53.35,anual,efectivo,cable,1,0,2,norte,25,0,1
66,68.08,4599.29,2,0,146.81,mensual,debito,fibra,0,0,2,centro,24,0,0
71,62.97,4532.85,0,2,105.34,anual,credito,movil,1,0,2,oeste,23,1,0
6,92.16,740.52,1,0,73.95,anual,debito,fibra,1,0,2,oeste,30,1,0
27,82.42,2053.68,2,0,122.41,mensual,transferencia,fibra,1,0,3,centro,50,0,1
53,59.22,3389.62,2,0,29.44,mensual,debito,movil,1,1,1,centro,41,1,1
59,65.09,3953.13,2,0,166.15,mensual,debito,fibra,0,0,3,norte,29,1,0
11,68.52,700.63,3,0,105.47,mensual,credito,fibra,1,0,1,centro,25,0,0
23,71.51,1763.41,4,0,96.12,anual,transferencia,cable,1,0,3,oeste,21,0,1
40,40.58,1835.18,4,0,113.12,bianual,debito,fibra,0,0,2,sur,56,1,0
58,37.24,2293.43,3,1,111.62,anual,transferencia,movil,1,1,3,norte,68,0,1
9,49.03,322.78,1,0,177.03,anual,debito,fibra,0,1,2,norte,32,1,0
44,47.63,2100.64,5,1,65.21,mensual,efectivo,ninguno,0,1,4,sur,67,0,1
22,53.41,1265.59,5,0,100.89,anual,efectivo,fibra,1,0,4,sur,61,1,0
16,76.42,1218.94,2,1,109.17,anual,transferencia,fibra,0,0,3,centro,63,1,0
38,61.96,2407.26,1,1,66.74,mensual,transferencia,cable,1,1,1,centro,35,1,1
30,68.54,2117.37,1,0,127.97,mensual,credito,fibra,0,0,3,oeste,51,1,0
46,42.96,1857.77,0,1,83.81,mensual,transferencia,fibra,1,0,3,oeste,52,0,0
23,56.69,1454.91,2,0,49.79,mensual,debito,fibra,1,1,1,sur,49,0,0
60,75.57,4545.19,2,0,146.31,anual,transferencia,fibra,0,1,3,centro,63,1,0
6,75.71,448.88,4,0,197.36,mensual,credito,movil,1,1,1,centro,51,1,1
63,51.96,3165.53,1,0,122.42,anual,transferencia,movil,1,1,1,centro,53,0,1
3,67.91,174.7,1,0,114.84,bianual,credito,fibra,1,1,3,centro,65,1,0
53,104.58,5655.15,2,0,113.78,bianual,credito,cable,1,1,2,oeste,33,1,0
25,64.68,1645.77,0,0,94.2,anual,debito,cable,1,0,3,norte,58,0,1
28,52.52,1555.48,2,0,178.5,bianual,credito,fibra,0,1,2,centro,59,1,0
2,61.87,119.66,2,0,124.7,mensual,credito,cable,1,0,2,norte,26,1,0
51,66.66,3410.22,2,0,11.07,anual,transferencia,ninguno,1,1,1,centro,61,0,0
12,62.28,550.35,1,0,179.95,anual,debito,fibra,1,0,3,oeste,39,0,0
48,64.44,3140.08,1,2,167.69,bianual,efectivo,fibra,0,1,3,centro,60,0,0
53,39.02,2044.67,2,0,150.08,anual,transferencia,fibra,1,1,1,oeste,59,1,0
61,47.67,2945.95,1,3,5.0,mensual,transferencia,cable,0,0,1,centro,34,0,0
51,62.31,2919.71,0,1,119.85,anual,efectivo,movil,1,1,4,centro,51,0,0
22,62.03,1668.65,1,0,164.67,anual,credito,fibra,1,1,4,norte,49,0,0
54,54.81,2968.56,1,1,138.97,mensual,efectivo,fibra,0,1,2,norte,74,0,0
60,61.81,3764.01,2,2,130.26,anual,credito,fibra,1,0,4,oeste,28,0,0
23,66.1,1566.77,2,0,164.78,anual,debito,movil,0,1,3,centro,34,0,0
9,81.01,691.17,1,3,126.97,anual,debito,cable,0,1,3,centro,42,1,0
65,63.21,4159.25,3,1,180.18,bianual,debito,fibra,1,0,4,norte,62,0,0
11,72.18,936.44,1,0,128.09,anual,debito,fibra,1,1,3,norte,32,0,0
43,55.25,2397.15,1,0,124.11,bianual,credito,fibra,1,0,3,centro,61,1,0
18,75.3,1458.4,1,0,164.62,mensual,efectivo,ninguno,0,1,1,norte,27,0,1
10,71.76,809.88,4,1,100.07,mensual,debito,cable,1,1,3,sur,64,1,1
56,80.58,4597.25,1,1,65.14,mensual,efectivo,fibra,0,1,2,oeste,64,1,0
11,77.84,1078.35,1,1,120.19,mensual,transferencia,movil,0,1,1,sur,57,0,0
49,75.6,3746.72,3,1,149.52,anual,transferencia,ninguno,1,1,3,centro,77,0,0
50,63.23,3152.28,1,0,166.27,anual,transferencia,fibra,1,1,1,norte,72,0,0
5,69.41,341.94,1,0,166.54,mensual,efectivo,fibra,0,1,4,centro,59,1,1
13,84.14,1142.85,3,1,116.57,mensual,debito,ninguno,0,1,4,centro,65,0,1
58,53.26,2926.82,1,2,111.43,bianual,credito,fibra,1,0,3,norte,57,0,0
37,53.69,2154.46,1,0,90.39,mensual,debito,fibra,0,0,4,centro,67,1,0
9,68.27,585.17,1,0,132.49,mensual,debito,fibra,0,1,4,centro,67,1,0
72,72.48,5207.52,2,0,37.94,anual,credito,movil,1,0,4,centro,45,1,0
20,50.17,847.01,3,0,121.14,anual,credito,fibra,0,1,1,sur,26,0,0
1,63.65,76.79,2,2,262.48,mensual,efectivo,fibra,1,1,4,oeste,22,1,1
67,63.31,4079.11,0,2,44.81,mensual,debito,cable,1,0,1,centro,35,0,1
2,25.12,50.0,2,4,127.84,mensual,efectivo,movil,0,0,1,norte,51,1,1
40,61.05,2354.38,3,0,138.89,mensual,debito,fibra,1,1,4,norte,35,1,1
72,62.17,4446.65,0,1,145.32,mensual,credito,fibra,1,1,4,oeste,47,0,1
42,62.11,2505.71,3,0,71.67,mensual,debito,cable,0,1,3,norte,30,0,1
43,90.49,3925.37,2,0,145.78,mensual,efectivo,fibra,0,0,1,centro,74,0,0
28,43.12,1354.51,0,0,93.27,mensual,credito,cable,1,0,2,oeste,44,0,0
10,50.16,527.79,3,0,48.62,anual,debito,fibra,0,0,3,oeste,59,1,1
42,17.98,489.18,1,1,167.6,mensual,efectivo,movil,1,0,3,sur,51,1,0
65,56.34,3659.89,1,0,153.23,mensual,debito,fibra,1,1,3,norte,66,0,0
7,57.88,474.85,2,0,71.67,mensual,efectivo,fibra,1,1,1,norte,52,0,0
64,55.82,3528.05,1,1,92.81,mensual,debito,fibra,1,0,3,sur,60,0,0
30,84.94,2586.06,4,2,91.0,anual,debito,fibra,1,0,1,centro,69,1,1
39,80.49,3170.89,3,1,37.82,mensual,debito,cable,1,1,2,centro,56,0,1
12,66.4,664.83,4,1,158.12,bianual,transferencia,cable,1,0,1,centro,56,1,0
45,58.33,2769.39,0,0,160.0,anual,transferencia,movil,1,0,4,centro,73,0,0
14,83.47,1133.84,2,0,103.37,mensual,credito,cable,1,1,2,norte,61,1,1
20,64.64,1253.34,1,1,118.59,bianual,debito,fibra,0,0,3,sur,22,0,0
52,50.27,2668.28,2,1,125.73,mensual,credito,movil,0,1,1,centro,66,0,1
4,34.11,50.0,0,1,132.22,mensual,credito,fibra,1,0,4,oeste,71,1,0
33,57.06,2034.9,2,0,52.62,mensual,credito,cable,0,0,2,oeste,54,1,1
43,78.58,3261.05,1,0,144.42,anual,credito,cable,1,0,2,oeste,67,0,0
10,105.98,1276.91,3,1,61.22,anual,credito,fibra,0,0,2,centro,23,1,0
22,66.11,1589.6,0,0,154.07,anual,credito,cable,0,0,2,oeste,78,1,0
25,51.22,1159.25,1,1,66.76,bianual,credito,ninguno,0,1,2,oeste,70,1,0
48,43.67,2136.15,2,1,54.99,bianual,debito,fibra,0,0,4,centro,26,0,0
71,74.94,5206.02,0,0,118.6,mensual,efectivo,cable,1,1,1,centro,58,0,1
61,33.24,1896.43,2,0,117.47,bianual,transferencia,fibra,1,0,4,sur,69,0,0
14,74.91,749.0,1,2,125.19,mensual,transferencia,fibra,1,0,2,oeste,62,1,1
2,79.72,235.56,1,0,75.36,bianual,transferencia,fibra,1,1,1,centro,32,0,0
4,72.85,236.62,1,1,130.14,mensual,credito,fibra,1,1,4,oeste,32,1,0
43,61.05,2719.35,4,0,134.85,mensual,efectivo,fibra,1,0,2,norte,21,1,1
12,75.17,929.1,0,0,178.29,mensual,credito,movil,0,0,4,sur,51,0,1
17,68.08,1011.27,2,0,129.25,mensual,credito,fibra,1,1,1,norte,33,0,1
62,50.99,3262.3,3,2,90.03,anual,transferencia,cable,1,0,1,oeste,52,0,1
63,98.31,6255.84,4,1,52.65,mensual,transferencia,fibra,1,1,4,centro,27,0,0
61,58.67,3521.32,2,1,43.49,mensual,credito,fibra,1,0,2,centro,43,0,0
19,78.96,1617.26,1,0,136.15,bianual,transferencia,cable,1,1,2,sur,35,0,0
45,21.46,933.24,2,1,159.66,anual,credito,cable,0,1,1,norte,26,1,0
44,87.98,3776.78,1,1,75.49,anual,credito,cable,0,0,2,oeste,73,1,0
14,91.44,1257.28,4,1,132.76,bianual,efectivo,cable,1,0,3,sur,24,0,0
40,65.54,2577.24,2,1,111.29,mensual,credito,cable,1,1,1,sur,58,0,0
38,75.06,2674.2,1,0,155.91,mensual,transferencia,fibra,1,0,4,oeste,44,1,1
29,75.05,1860.07,1,1,163.3,mensual,transferencia,fibra,1,0,2,norte,52,1,1
55,53.43,3136.27,1,1,6.69,mensual,debito,fibra,1,0,4,norte,34,0,1
49,74.85,3803.52,0,2,171.61,mensual,transferencia,fibra,1,0,2,centro,71,0,1
39,50.44,2144.53,2,1,132.61,anual,debito,fibra,1,1,3,centro,39,0,0
53,54.04,2972.35,3,1,93.43,mensual,transferencia,cable,1,1,4,oeste,72,0,0
55,85.28,4640.74,2,1,94.83,anual,transferencia,fibra,1,1,3,oeste,41,1,0
41,82.54,3363.02,2,1,121.59,anual,transferencia,cable,1,0,4,sur,76,0,1
20,52.29,971.88,1,1,94.81,mensual,efectivo,fibra,1,1,3,norte,62,0,1
55,51.8,2913.94,4,0,73.15,mensual,credito,ninguno,0,1,2,centro,71,0,0
52,53.38,2832.51,0,1,84.61,mensual,debito,movil,0,0,4,sur,25,1,0
71,78.19,5510.35,0,0,67.99,anual,credito,ninguno,1,1,4,oeste,67,0,0
11,47.0,569.58,0,1,187.33,mensual,transferencia,cable,1,0,4,norte,61,0,0
31,71.42,2353.23,0,0,122.8,anual,credito,ninguno,0,0,4,norte,19,0,0
67,78.44,5255.13,1,0,232.64,mensual,debito,fibra,1,0,1,norte,21,1,0
38,63.41,2269.94,0,0,138.55,anual,credito,cable,1,0,4,norte,51,1,0
68,83.18,5711.02,1,0,149.45,mensual,efectivo,movil,1,0,1,norte,56,1,1
1,59.52,50.0,0,0,66.92,mensual,credito,cable,0,0,2,centro,41,1,0
3,61.15,86.39,0,1,109.09,mensual,efectivo,fibra,0,0,4,oeste,74,1,1
58,47.41,2782.92,1,2,123.63,anual,credito,cable,1,1,3,oeste,21,0,0
26,83.31,2240.3,5,1,88.14,mensual,efectivo,ninguno,0,1,1,norte,39,1,1
38,51.2,1957.04,2,3,96.76,anual,transferencia,cable,0,1,4,norte,23,1,1
31,71.3,2088.75,1,0,141.01,mensual,credito,fibra,0,0,3,centro,78,0,1
30,63.72,2245.81,1,0,141.99,bianual,credito,fibra,1,1,4,sur,44,0,0
68,46.05,3068.79,3,1,53.15,bianual,efectivo,fibra,1,1,4,centro,19,0,0
7,54.04,432.87,1,1,134.19,mensual,efectivo,movil,1,1,3,centro,75,1,1
56,89.89,4963.74,4,0,147.65,mensual,credito,cable,1,1,2,oeste,62,1,1
65,68.63,4348.17,1,0,90.49,anual,transferencia,fibra,1,0,1,norte,45,1,0
48,46.84,2254.56,1,0,85.4,mensual,efectivo,movil,0,1,3,norte,54,0,1
29,70.5,1991.43,3,1,142.07,mensual,debito,fibra,1,1,2,norte,65,0,0
12,62.37,759.87,1,0,5.0,mensual,credito,movil,1,1,2,centro,33,0,1
50,127.17,6279.79,0,1,120.1,anual,transferencia,movil,1,0,3,norte,30,0,0
34,70.13,2400.58,3,1,201.72,mensual,debito,cable,1,0,2,sur,69,0,0
11,58.15,549.61,3,1,5.0,bianual,transferencia,ninguno,0,1,1,sur,32,0,0
26,90.56,2483.74,4,0,161.14,mensual,debito,movil,1,1,4,norte,58,1,1
70,31.86,2265.95,2,2,147.22,mensual,credito,fibra,1,1,2,oeste,69,1,0
20,66.7,1318.95,0,0,48.09,mensual,credito,fibra,0,0,3,oeste,21,0,0
13,100.9,1309.72,0,0,146.02,bianual,transferencia,ninguno,1,0,3,centro,35,0,0
50,62.91,3100.26,1,1,170.07,bianual,debito,cable,1,0,1,oeste,20,0,0
15,33.8,521.32,0,1,61.17,mensual,credito,fibra,1,1,4,sur,57,0,1
67,57.87,4057.0,2,1,84.64,anual,debito,movil,0,1,4,oeste,29,0,0
62,91.18,5584.61,2,0,121.31,mensual,debito,cable,1,0,3,centro,18,0,0
71,71.77,5114.92,2,0,168.88,mensual,transferencia,fibra,0,0,4,norte,67,1,0
66,49.9,3201.29,1,0,92.94,mensual,debito,fibra,0,0,3,centro,19,0,0
18,52.67,650.23,1,1,117.9,anual,debito,movil,1,0,2,centro,52,1,0
16,54.93,952.43,0,0,86.76,mensual,debito,movil,0,1,1,centro,46,1,0
25,71.5,1916.91,0,1,121.23,mensual,credito,movil,1,1,4,oeste,36,0,1
34,89.09,3081.33,1,0,172.33,mensual,debito,movil,1,0,3,sur,53,0,0
64,83.94,5652.32,1,0,125.29,bianual,credito,fibra,1,0,2,oeste,54,1,1
53,73.21,3836.96,4,0,102.13,bianual,transferencia,fibra,0,1,4,oeste,22,1,0
47,41.03,1820.95,1,1,118.36,mensual,debito,fibra,0,0,3,sur,23,1,1
64,41.1,2772.47,3,1,79.97,anual,debito,fibra,1,1,2,centro,66,0,0
47,74.6,3655.72,1,0,70.28,anual,credito,movil,0,0,1,norte,28,1,1
28,40.78,1273.62,3,2,180.17,bianual,transferencia,fibra,0,0,4,centro,21,0,0
30,60.94,1698.51,1,0,201.89,mensual,debito,cable,1,0,1,norte,29,0,0
38,70.47,2594.0,4,0,30.42,mensual,transferencia,movil,0,0,2,norte,58,0,1
7,44.52,114.52,1,1,149.11,mensual,efectivo,movil,1,0,3,sur,29,0,1
54,46.56,2751.0,0,0,162.95,anual,debito,fibra,0,1,3,norte,59,1,0
47,63.31,2865.14,2,0,59.42,mensual,debito,fibra,0,0,3,oeste,75,0,1
53,74.07,3780.93,2,1,96.41,mensual,transferencia,fibra,1,1,4,oeste,44,1,1
39,84.11,3267.78,3,1,91.15,anual,efectivo,cable,1,0,3,norte,77,0,0
57,75.93,4342.09,1,0,215.05,bianual,debito,movil,0,0,4,norte,46,0,0
69,66.33,4656.72,2,0,202.62,mensual,credito,cable,0,0,3,oeste,72,0,0
42,51.57,2150.31,3,1,73.94,mensual,transferencia,fibra,1,0,2,norte,18,0,0
32,45.72,1381.52,2,1,47.04,mensual,credito,cable,1,0,2,oeste,61,1,1
8,55.8,398.91,1,0,158.65,mensual,credito,fibra,1,0,2,centro,50,0,0
57,72.38,4053.24,0,0,147.2,mensual,credito,movil,0,1,2,centro,70,0,0
66,71.06,4857.19,1,1,182.2,mensual,efectivo,fibra,1,0,4,norte,36,0,0
51,27.2,1386.44,1,1,67.05,mensual,credito,fibra,1,0,1,sur,71,0,0
63,50.86,3280.35,1,0,156.18,bianual,credito,fibra,1,1,2,oeste,31,0,0
63,86.68,5435.73,2,0,83.41,mensual,credito,cable,1,0,1,sur,46,0,0
58,66.43,3633.72,1,2,151.16,mensual,debito,fibra,0,1,1,oeste,24,1,0
37,39.49,1658.29,3,0,118.14,mensual,credito,fibra,0,1,2,centro,29,1,1
8,107.4,928.85,1,2,215.03,bianual,debito,movil,0,0,2,oeste,55,0,1
1,64.48,111.02,3,2,142.37,mensual,credito,fibra,0,0,2,centro,39,0,1
15,71.92,824.35,0,0,104.3,mensual,credito,fibra,0,1,3,centro,70,0,0
32,72.19,2293.39,3,1,126.9,mensual,transferencia,fibra,1,1,1,oeste,74,0,1
54,58.38,3337.61,2,1,114.97,mensual,transferencia,fibra,1,1,3,oeste,25,0,0
33,51.9,1868.18,2,0,62.28,mensual,credito,cable,1,1,2,oeste,66,0,1
2,103.19,180.26,2,0,216.24,anual,credito,fibra,1,0,1,norte,62,0,0
16,83.06,1475.28,1,1,199.94,mensual,debito,fibra,0,1,4,centro,57,0,1
71,79.79,5853.52,4,0,111.18,anual,credito,ninguno,0,0,3,centro,47,0,0
72,75.37,5408.1,1,0,154.99,mensual,debito,cable,1,0,2,centro,57,1,1
28,46.94,1472.48,1,1,222.57,anual,debito,movil,1,1,3,oeste,18,1,0
58,88.0,5256.77,0,0,181.84,bianual,transferencia,movil,1,1,3,norte,32,1,0
52,49.82,2691.3,0,1,104.63,mensual,efectivo,fibra,1,0,3,centro,47,0,0
68,70.1,4879.08,0,1,115.6,anual,credito,cable,1,0,3,sur,69,1,0
64,35.49,2166.58,1,1,34.12,mensual,debito,cable,0,0,2,centro,69,1,0
46,28.26,1394.15,2,0,158.74,anual,debito,fibra,0,1,3,norte,51,1,0
29,70.73,2036.1,3,0,182.14,mensual,debito,fibra,0,1,4,sur,76,0,0
46,50.44,2211.74,2,2,182.49,bianual,transferencia,fibra,1,1,1,centro,74,0,0
23,29.19,853.85,3,0,155.05,mensual,credito,fibra,1,1,4,sur,46,1,0
26,74.73,1928.84,2,0,137.62,mensual,efectivo,fibra,1,1,2,sur,22,0,1
44,103.16,4567.18,0,0,70.11,mensual,credito,fibra,1,0,1,norte,45,1,1
42,90.01,3797.33,1,0,135.99,mensual,credito,cable,1,0,3,norte,60,0,1
42,60.37,2348.75,1,1,88.42,anual,transferencia,fibra,1,0,4,centro,38,0,0
28,65.16,1789.0,4,1,146.26,anual,debito,movil,0,0,3,sur,73,0,0
30,80.98,2522.24,3,1,81.81,mensual,transferencia,fibra,1,0,3,norte,41,1,1
1,85.2,86.93,5,0,145.94,anual,transferencia,cable,1,1,2,sur,68,0,0
44,58.82,2545.73,3,1,186.16,mensual,debito,movil,1,0,2,sur,47,0,1
42,65.62,2796.06,1,4,138.86,anual,debito,fibra,0,0,2,norte,44,1,0
68,70.41,4916.77,1,0,136.42,mensual,credito,fibra,1,1,4,norte,22,1,0
37,74.97,2577.77,1,1,165.65,mensual,efectivo,fibra,0,1,2,norte,35,1,0
34,62.6,2115.84,1,1,208.52,mensual,efectivo,fibra,1,0,1,centro,57,0,0
5,62.84,316.51,4,1,114.64,mensual,debito,fibra,0,1,1,centro,46,0,1
15,89.84,1559.93,1,0,146.05,anual,transferencia,cable,0,1,2,norte,39,0,0
25,86.77,2314.02,3,2,195.56,bianual,transferencia,cable,1,0,3,sur,24,1,0
28,73.59,1894.86,0,0,153.46,mensual,transferencia,fibra,1,0,4,oeste,58,0,1
27,95.94,2751.16,3,1,19.88,mensual,debito,ninguno,0,1,1,oeste,54,1,0
29,58.04,1665.07,1,1,84.22,mensual,efectivo,movil,0,0,1,centro,56,0,0
56,94.21,5082.63,1,0,157.55,anual,transferencia,fibra,0,1,3,sur,24,1,0
10,74.77,586.51,3,0,99.99,mensual,credito,movil,1,0,4,oeste,72,0,1
24,123.88,3136.96,2,0,192.02,anual,debito,fibra,1,1,2,norte,30,0,1
12,43.54,577.02,3,0,212.9,anual,debito,movil,1,1,3,sur,35,1,1
23,52.59,1091.61,2,1,90.49,mensual,debito,movil,0,0,3,centro,31,0,0
50,72.54,3816.95,2,2,68.37,bianual,transferencia,fibra,1,0,1,sur,75,0,0
4,72.15,373.78,0,1,101.94,mensual,transferencia,fibra,1,0,2,oeste,48,0,0
25,100.1,2471.77,3,0,99.05,anual,efectivo,cable,0,1,1,centro,58,0,1
2,52.97,141.82,1,1,196.8,mensual,credito,fibra,1,0,4,oeste,61,1,0
69,81.29,5503.78,1,0,68.23,mensual,efectivo,cable,1,1,1,sur,55,1,0
53,85.92,4793.65,1,0,157.12,mensual,efectivo,movil,0,1,1,norte,62,1,0
18,77.68,1255.89,3,0,189.39,anual,debito,fibra,1,0,4,oeste,51,0,0
15,47.7,560.9,4,2,160.96,mensual,debito,fibra,1,0,1,centro,56,0,0
8,90.34,746.08,3,2,141.82,bianual,transferencia,cable,1,0,2,centro,30,0,0
35,87.13,3395.24,2,1,111.89,mensual,credito,cable,1,0,3,sur,44,0,1
55,75.79,3999.76,0,0,212.45,mensual,debito,cable,1,1,3,norte,18,1,0
43,68.68,3051.07,1,3,107.74,anual,transferencia,fibra,1,0,4,centro,49,0,0
64,69.07,4428.85,4,1,167.41,mensual,debito,cable,1,1,4,sur,52,0,1
25,63.58,1637.43,1,0,112.06,mensual,credito,fibra,0,0,4,oeste,49,1,1
21,76.53,1744.18,1,1,27.91,mensual,efectivo,fibra,1,0,4,sur,73,1,1
35,65.56,2212.35,2,3,106.52,mensual,debito,fibra,0,0,3,sur,48,1,1
15,49.73,715.03,0,0,112.19,mensual,debito,movil,0,1,4,centro,69,1,1
71,46.13,3192.51,4,2,112.83,mensual,credito,movil,1,1,3,sur,50,0,0
14,51.46,888.64,1,0,86.98,anual,transferencia,movil,1,0,3,norte,22,1,0
35,69.0,2567.67,3,0,151.29,bianual,debito,movil,0,1,4,norte,20,1,0
